Timestamp,Hour,Day_of_Week,Month,Crime_Type,District,Crime_Type_Encoded,District_Encoded,Latitude,Longitude,Victim_Age,CRI_Score,Is_High_Risk
2025-07-03 01:00:00,1,3,7,HOMICIDE,BAGALKOT,4,1,16.181548279263072,75.6964224384245,68,13.5,1
2026-01-01 00:00:00,0,3,1,HOMICIDE,CHENNAI,4,2,13.085546827015417,80.27165515868879,22,13.5,1
2026-01-01 00:00:00,0,3,1,KIDNAPPING,HASSAN,6,4,13.005256856149732,76.10225318795871,40,12.15,1
2026-01-01 00:00:00,0,3,1,TRAFFIC VIOLATION,CHENNAI,10,2,13.078092787653317,80.2731467904751,60,4.050000000000001,0
2025-01-08 05:00:00,5,2,1,THEFT,MUMBAI,9,6,19.074402229940198,72.87707567495157,50,4.0,0
2025-01-03 09:00:00,9,4,1,HOMICIDE,MUMBAI,4,6,19.075226812847166,72.87466385328992,73,10.0,1
2025-06-05 11:00:00,11,3,6,HOMICIDE,BAGALKOT,4,1,16.177775224962495,75.69790626194215,28,10.0,1
2026-01-01 00:00:00,0,3,1,THEFT,MUMBAI,9,6,19.08070302429976,72.87791166688743,43,5.4,0
2026-01-01 00:00:00,0,3,1,PUBLIC INTOXICATION,LUDHIANA,7,5,30.90315141821341,75.85621440176611,29,2.7,0
2026-01-01 00:00:00,0,3,1,PUBLIC INTOXICATION,PUNE,7,7,18.520333097359554,73.85579570316106,43,2.7,0
2026-01-01 00:00:00,0,3,1,CYBERCRIME,GHAZIABAD,2,3,28.671598150427073,77.4501994467697,67,9.450000000000001,1
2025-08-06 17:00:00,17,2,8,CYBERCRIME,HASSAN,2,4,13.00792573244636,76.09929416973421,46,7.0,0
2025-11-08 19:00:00,19,5,11,ASSAULT,MUMBAI,0,6,19.075527930273502,72.88241953249872,26,8.0,0
2025-08-07 06:00:00,6,3,8,IDENTITY THEFT,LUDHIANA,5,5,30.90511586520331,75.85632997830544,41,7.0,0
2025-04-01 07:00:00,7,1,4,KIDNAPPING,GHAZIABAD,6,3,28.66521207123625,77.45439170510993,70,9.0,1
2025-12-06 20:00:00,20,5,12,ROBBERY,CHENNAI,8,2,13.079111284807095,80.26951043219808,53,7.0,0
2026-01-01 00:00:00,0,3,1,KIDNAPPING,PUNE,6,7,18.52354034480562,73.85520148042933,20,12.15,1
2026-01-01 00:00:00,0,3,1,CYBERCRIME,PUNE,2,7,18.52379844541471,73.86034776942473,65,9.450000000000001,1
2026-01-01 00:00:00,0,3,1,ASSAULT,MUMBAI,0,6,19.07333421127915,72.87858908437319,22,10.8,1
2025-11-05 10:00:00,10,2,11,IDENTITY THEFT,AHMEDABAD,5,0,23.025667574973024,72.56970815326217,32,7.0,0
2026-01-01 00:00:00,0,3,1,IDENTITY THEFT,PUNE,5,7,18.52467150230781,73.85970702056609,64,9.450000000000001,1
2025-05-10 13:00:00,13,5,5,BURGLARY,GHAZIABAD,1,3,28.666545450328606,77.45198706387431,62,6.0,0
2026-01-01 00:00:00,0,3,1,ASSAULT,HASSAN,0,4,13.004773501260273,76.10397907339677,70,10.8,1
2025-06-06 23:00:00,23,4,6,BURGLARY,AHMEDABAD,1,0,23.02642364946765,72.57176886324932,43,8.100000000000001,0
2025-12-07 22:00:00,22,6,12,BURGLARY,BAGALKOT,1,1,16.18233338010978,75.69899161492143,35,8.100000000000001,0
2026-01-01 00:00:00,0,3,1,THEFT,HASSAN,9,4,13.002732506071204,76.10090538551587,64,5.4,0
2026-01-01 00:00:00,0,3,1,KIDNAPPING,CHENNAI,6,2,13.084529346567955,80.27505571778359,52,12.15,1
2026-01-01 00:00:00,0,3,1,ASSAULT,CHENNAI,0,2,13.085668221784072,80.26870799132963,68,10.8,1
2026-01-01 00:00:00,0,3,1,THEFT,LUDHIANA,9,5,30.90266563752797,75.86215602384934,72,5.4,0
2025-10-08 00:00:00,0,2,10,THEFT,BAGALKOT,9,1,16.18160864803347,75.69656260685734,63,5.4,0
2026-01-01 00:00:00,0,3,1,THEFT,LUDHIANA,9,5,30.898885522245823,75.854438559745,23,5.4,0
2025-11-06 00:00:00,0,3,11,THEFT,MUMBAI,9,6,19.07501638101477,72.87482162419754,59,5.4,0
2026-01-01 00:00:00,0,3,1,ROBBERY,AHMEDABAD,8,0,23.02048601672363,72.57250978621215,48,9.450000000000001,1
2026-01-01 00:00:00,0,3,1,TRAFFIC VIOLATION,AHMEDABAD,10,0,23.017839915639524,72.56853850070783,27,4.050000000000001,0
2026-01-01 00:00:00,0,3,1,FRAUD,GHAZIABAD,3,3,28.669755265933585,77.45625269445196,46,8.100000000000001,0
2025-03-03 06:00:00,6,0,3,TRAFFIC VIOLATION,CHENNAI,10,2,13.080034612815387,80.26576088698135,65,3.0,0
2025-05-05 00:00:00,0,0,5,IDENTITY THEFT,AHMEDABAD,5,0,23.02216934028359,72.56646153009784,29,9.450000000000001,1
2026-12-01 07:00:00,7,1,12,IDENTITY THEFT,AHMEDABAD,5,0,23.022411109055717,72.57593449343432,57,7.0,0
2026-01-01 00:00:00,0,3,1,BURGLARY,GHAZIABAD,1,3,28.668523773025864,77.45835182354708,53,8.100000000000001,0
2026-01-01 00:00:00,0,3,1,ASSAULT,LUDHIANA,0,5,30.901657211556007,75.8621063830136,63,10.8,1
2025-04-02 18:00:00,18,2,4,TRAFFIC VIOLATION,PUNE,10,7,18.516338850380986,73.85551355519975,60,3.0,0
2026-01-01 00:00:00,0,3,1,FRAUD,AHMEDABAD,3,0,23.02554452248454,72.57264974466489,51,8.100000000000001,0
2026-01-01 00:00:00,0,3,1,HOMICIDE,PUNE,4,7,18.521616808876566,73.85298776682492,69,13.5,1
2026-01-01 00:00:00,0,3,1,TRAFFIC VIOLATION,BAGALKOT,10,1,16.17953177492695,75.69282142681989,32,4.050000000000001,0
2025-11-07 18:00:00,18,4,11,IDENTITY THEFT,HASSAN,5,4,13.005779249979446,76.09844412268536,67,7.0,0
2026-01-01 00:00:00,0,3,1,KIDNAPPING,PUNE,6,7,18.522173129276283,73.85403789059748,61,12.15,1
2026-11-01 20:00:00,20,6,11,ASSAULT,CHENNAI,0,2,13.082412234348677,80.26998942190312,24,8.0,0
2026-01-01 00:00:00,0,3,1,THEFT,HASSAN,9,4,13.008319932257898,76.1046062614902,38,5.4,0
2025-07-09 03:00:00,3,2,7,THEFT,MUMBAI,9,6,19.07363119759352,72.87471945364182,38,5.4,0
2025-07-01 00:00:00,0,1,7,ASSAULT,CHENNAI,0,2,13.084489302916674,80.27354055482535,73,10.8,1
2026-01-01 00:00:00,0,3,1,IDENTITY THEFT,MUMBAI,5,6,19.07273928381525,72.8729512567987,71,9.450000000000001,1
2026-01-01 00:00:00,0,3,1,BURGLARY,AHMEDABAD,1,0,23.024372040115594,72.56774142697954,27,8.100000000000001,0
2026-01-01 00:00:00,0,3,1,THEFT,GHAZIABAD,9,3,28.669715772665995,77.44882402391336,68,5.4,0
2026-01-01 00:00:00,0,3,1,CYBERCRIME,AHMEDABAD,2,0,23.018208060630812,72.56869120606794,74,9.450000000000001,1
2025-02-10 01:00:00,1,0,2,FRAUD,BAGALKOT,3,1,16.1849298116087,75.69149764401168,32,8.100000000000001,0
2026-10-01 13:00:00,13,3,10,KIDNAPPING,PUNE,6,7,18.524519840003492,73.85699758834953,52,9.0,1
2025-05-03 20:00:00,20,5,5,CYBERCRIME,AHMEDABAD,2,0,23.02020629478578,72.57387092387145,59,7.0,0
2025-03-10 00:00:00,0,0,3,BURGLARY,BAGALKOT,1,1,16.18556417815608,75.69811867441568,18,8.100000000000001,0
2026-08-01 16:00:00,16,5,8,TRAFFIC VIOLATION,BAGALKOT,10,1,16.18467839824623,75.69687815243265,57,3.0,0
2026-01-01 00:00:00,0,3,1,KIDNAPPING,MUMBAI,6,6,19.0717440754005,72.8801967413645,64,12.15,1
2025-04-10 05:00:00,5,3,4,PUBLIC INTOXICATION,PUNE,7,7,18.52301349703041,73.8596308340599,70,2.0,0
2026-01-01 00:00:00,0,3,1,IDENTITY THEFT,MUMBAI,5,6,19.072368711795278,72.87871061099827,25,9.450000000000001,1
2026-01-01 00:00:00,0,3,1,KIDNAPPING,GHAZIABAD,6,3,28.666807168964183,77.45668291939327,20,12.15,1
2026-01-01 00:00:00,0,3,1,CYBERCRIME,PUNE,2,7,18.517806270684904,73.85667405092626,71,9.450000000000001,1
2026-01-01 00:00:00,0,3,1,CYBERCRIME,CHENNAI,2,2,13.082117919180963,80.27450156392955,68,9.450000000000001,1
2026-01-01 00:00:00,0,3,1,FRAUD,MUMBAI,3,6,19.07246156053653,72.88063360291406,56,8.100000000000001,0
2026-01-01 00:00:00,0,3,1,THEFT,CHENNAI,9,2,13.083972667006902,80.26918026150766,49,5.4,0
2025-11-02 13:00:00,13,6,11,TRAFFIC VIOLATION,MUMBAI,10,6,19.071988507981256,72.8806431313752,57,3.0,0
2026-01-01 00:00:00,0,3,1,FRAUD,BAGALKOT,3,1,16.185997797778178,75.69505002915807,51,8.100000000000001,0
2025-10-10 21:00:00,21,4,10,BURGLARY,GHAZIABAD,1,3,28.664263003579716,77.4572366532051,39,6.0,0
2026-01-01 00:00:00,0,3,1,FRAUD,MUMBAI,3,6,19.073844684465705,72.87725012014926,53,8.100000000000001,0
2026-05-02 16:00:00,16,5,5,FRAUD,GHAZIABAD,3,3,28.67231853790062,77.45410647157695,33,6.0,0
2025-12-02 21:00:00,21,1,12,KIDNAPPING,BAGALKOT,6,1,16.183606985277244,75.69248229941239,63,9.0,1
2026-10-01 04:00:00,4,3,10,IDENTITY THEFT,MUMBAI,5,6,19.072793201180485,72.87528186953723,75,9.450000000000001,1
2026-01-01 00:00:00,0,3,1,THEFT,LUDHIANA,9,5,30.89613557044438,75.85980487933485,49,5.4,0
2025-06-12 10:00:00,10,3,6,CYBERCRIME,GHAZIABAD,2,3,28.673928957279152,77.45488032689154,45,7.0,0
2026-01-01 00:00:00,0,3,1,KIDNAPPING,CHENNAI,6,2,13.085305068618853,80.27496204515754,64,12.15,1
2025-02-07 13:00:00,13,4,2,PUBLIC INTOXICATION,GHAZIABAD,7,3,28.668039948805337,77.45450428508713,71,2.0,0
2026-01-01 00:00:00,0,3,1,FRAUD,GHAZIABAD,3,3,28.668110479819,77.4491080049103,71,8.100000000000001,0
2026-01-01 00:00:00,0,3,1,FRAUD,MUMBAI,3,6,19.072490778903266,72.87912766186417,64,8.100000000000001,0
2025-09-12 23:00:00,23,4,9,ROBBERY,MUMBAI,8,6,19.076190866763586,72.87463033590164,62,9.450000000000001,1
2025-12-12 23:00:00,23,4,12,THEFT,CHENNAI,9,2,13.086399673986149,80.27534419591551,38,5.4,0
2026-01-01 00:00:00,0,3,1,HOMICIDE,MUMBAI,4,6,19.080958220784094,72.87385677520139,75,13.5,1
2025-03-12 16:00:00,16,2,3,ROBBERY,LUDHIANA,8,5,30.901724456498833,75.85839754652214,61,7.0,0
2025-09-12 05:00:00,5,4,9,TRAFFIC VIOLATION,AHMEDABAD,10,0,23.019421065657074,72.5666494307623,28,3.0,0
2026-01-01 00:00:00,0,3,1,ROBBERY,AHMEDABAD,8,0,23.02733588289609,72.57052955201708,18,9.450000000000001,1
2026-01-01 00:00:00,0,3,1,ASSAULT,LUDHIANA,0,5,30.902597896420836,75.85256295885144,72,10.8,1
2026-01-01 00:00:00,0,3,1,THEFT,AHMEDABAD,9,0,23.02603395902172,72.5758976229173,64,5.4,0
2026-01-01 00:00:00,0,3,1,ROBBERY,MUMBAI,8,6,19.076085097871356,72.87284841527423,73,9.450000000000001,1
2025-04-11 04:00:00,4,4,4,KIDNAPPING,BAGALKOT,6,1,16.181980205510275,75.69803257553812,22,12.15,1
2025-11-10 12:00:00,12,0,11,ROBBERY,HASSAN,8,4,13.007745180232677,76.10508689902134,57,7.0,0
2026-01-01 00:00:00,0,3,1,TRAFFIC VIOLATION,HASSAN,10,4,13.006436906051304,76.09786448874242,25,4.050000000000001,0
2025-02-08 08:00:00,8,5,2,FRAUD,AHMEDABAD,3,0,23.01776864546289,72.56961329645681,66,6.0,0
2026-01-01 00:00:00,0,3,1,ROBBERY,AHMEDABAD,8,0,23.01941723250115,72.56741847327709,69,9.450000000000001,1
2026-01-01 00:00:00,0,3,1,BURGLARY,AHMEDABAD,1,0,23.018344625541467,72.57112350240392,62,8.100000000000001,0
2026-01-01 00:00:00,0,3,1,KIDNAPPING,MUMBAI,6,6,19.07356225634472,72.87845869291736,65,12.15,1
2026-01-01 00:00:00,0,3,1,PUBLIC INTOXICATION,CHENNAI,7,2,13.081680985179771,80.27505342549843,27,2.7,0
2026-01-01 00:00:00,0,3,1,HOMICIDE,CHENNAI,4,2,13.078321312569592,80.27482243346877,66,13.5,1
2025-06-02 12:00:00,12,0,6,ROBBERY,PUNE,8,7,18.520752265220736,73.85337234736285,74,7.0,0
2026-01-01 00:00:00,0,3,1,PUBLIC INTOXICATION,GHAZIABAD,7,3,28.67188072072035,77.4563005080063,58,2.7,0
2025-12-02 23:00:00,23,1,12,PUBLIC INTOXICATION,CHENNAI,7,2,13.07780753431571,80.27054290955448,22,2.7,0
2025-09-11 17:00:00,17,3,9,IDENTITY THEFT,GHAZIABAD,5,3,28.66424017041706,77.45762430167709,66,7.0,0
2025-06-12 00:00:00,0,3,6,PUBLIC INTOXICATION,AHMEDABAD,7,0,23.023555210388757,72.56753118907413,61,2.7,0
2025-09-03 00:00:00,0,2,9,BURGLARY,GHAZIABAD,1,3,28.668477355075176,77.44955630771726,45,8.100000000000001,0
2026-01-01 00:00:00,0,3,1,TRAFFIC VIOLATION,CHENNAI,10,2,13.086871742713535,80.26936674310083,56,4.050000000000001,0
2026-01-01 00:00:00,0,3,1,CYBERCRIME,LUDHIANA,2,5,30.896379492222877,75.85844810131758,39,9.450000000000001,1
2026-01-01 00:00:00,0,3,1,KIDNAPPING,AHMEDABAD,6,0,23.02728384451044,72.57570088220933,22,12.15,1
2025-08-05 08:00:00,8,1,8,HOMICIDE,HASSAN,4,4,13.00587665945006,76.10347969109365,36,10.0,1
2025-03-12 17:00:00,17,2,3,HOMICIDE,GHAZIABAD,4,3,28.673850935501363,77.4555681177646,58,10.0,1
2026-01-01 00:00:00,0,3,1,ASSAULT,MUMBAI,0,6,19.08091545117791,72.8755349790381,23,10.8,1
2025-07-01 07:00:00,7,1,7,CYBERCRIME,PUNE,2,7,18.521346514488982,73.85277992603682,21,7.0,0
2025-06-03 16:00:00,16,1,6,IDENTITY THEFT,PUNE,5,7,18.5253629253313,73.85646216313475,49,7.0,0
2026-01-01 00:00:00,0,3,1,PUBLIC INTOXICATION,MUMBAI,7,6,19.080234825187357,72.88018076730778,30,2.7,0
2026-01-01 00:00:00,0,3,1,FRAUD,MUMBAI,3,6,19.08007201427459,72.87754931943329,57,8.100000000000001,0
2025-07-09 16:00:00,16,2,7,TRAFFIC VIOLATION,CHENNAI,10,2,13.086658682187833,80.26858643016867,33,3.0,0
2026-01-01 00:00:00,0,3,1,ASSAULT,HASSAN,0,4,13.000529881239807,76.09830811885205,59,10.8,1
2025-05-06 23:00:00,23,1,5,IDENTITY THEFT,AHMEDABAD,5,0,23.027331149332493,72.56926318565164,52,9.450000000000001,1
2026-01-01 00:00:00,0,3,1,BURGLARY,BAGALKOT,1,1,16.182567740274223,75.69732992829948,42,8.100000000000001,0
2026-01-01 00:00:00,0,3,1,HOMICIDE,CHENNAI,4,2,13.078314560255382,80.27112798854947,60,13.5,1
2026-01-01 00:00:00,0,3,1,IDENTITY THEFT,BAGALKOT,5,1,16.1836516234087,75.69798224455701,53,9.450000000000001,1
2026-01-01 00:00:00,0,3,1,PUBLIC INTOXICATION,MUMBAI,7,6,19.073592462576883,72.87820913474002,56,2.7,0
2025-03-10 07:00:00,7,0,3,BURGLARY,BAGALKOT,1,1,16.181468887272995,75.69889929860014,28,6.0,0
2025-08-02 22:00:00,22,5,8,FRAUD,GHAZIABAD,3,3,28.671693899503683,77.4495795764673,23,8.100000000000001,0
2025-04-06 17:00:00,17,6,4,IDENTITY THEFT,BAGALKOT,5,1,16.179512950233647,75.69960436682136,18,7.0,0
2026-01-01 00:00:00,0,3,1,FRAUD,AHMEDABAD,3,0,23.02628878135612,72.56892977628664,71,8.100000000000001,0
2025-09-12 20:00:00,20,4,9,IDENTITY THEFT,BAGALKOT,5,1,16.178149993984942,75.69332304609516,38,7.0,0
2026-01-01 00:00:00,0,3,1,ROBBERY,AHMEDABAD,8,0,23.025306481899197,72.57265883037186,71,9.450000000000001,1
2026-01-01 00:00:00,0,3,1,CYBERCRIME,MUMBAI,2,6,19.07507588962957,72.87744432323963,64,9.450000000000001,1
2026-01-01 00:00:00,0,3,1,THEFT,CHENNAI,9,2,13.078770843122042,80.26871465998558,29,5.4,0
2025-09-09 00:00:00,0,1,9,IDENTITY THEFT,CHENNAI,5,2,13.08709537638923,80.27251250695362,33,9.450000000000001,1
2026-01-01 00:00:00,0,3,1,KIDNAPPING,CHENNAI,6,2,13.08246214010031,80.27247530030264,19,12.15,1
2025-07-04 20:00:00,20,4,7,HOMICIDE,PUNE,4,7,18.522590326230628,73.85195327552832,56,10.0,1
2026-01-01 00:00:00,0,3,1,IDENTITY THEFT,MUMBAI,5,6,19.07955185654861,72.88135889351098,72,9.450000000000001,1
2025-03-04 19:00:00,19,1,3,ASSAULT,GHAZIABAD,0,3,28.66432810610431,77.45161870925102,47,8.0,0
2026-01-01 00:00:00,0,3,1,BURGLARY,HASSAN,1,4,13.008815846530155,76.0989767313795,60,8.100000000000001,0
2026-01-01 00:00:00,0,3,1,PUBLIC INTOXICATION,CHENNAI,7,2,13.078811291227494,80.27291028403977,24,2.7,0
2026-01-01 00:00:00,0,3,1,IDENTITY THEFT,AHMEDABAD,5,0,23.027006720639,72.57061206957654,55,9.450000000000001,1
2025-01-11 23:00:00,23,5,1,HOMICIDE,HASSAN,4,4,13.007148269969894,76.10194933300697,59,13.5,1
2025-11-09 13:00:00,13,6,11,KIDNAPPING,LUDHIANA,6,5,30.904551236275864,75.85743844015482,25,9.0,1
2026-01-01 00:00:00,0,3,1,PUBLIC INTOXICATION,AHMEDABAD,7,0,23.020723855697355,72.57359667548553,50,2.7,0
2026-01-01 00:00:00,0,3,1,KIDNAPPING,HASSAN,6,4,13.010423190790204,76.0978522017711,39,12.15,1
2026-12-01 10:00:00,10,1,12,ROBBERY,HASSAN,8,4,13.009841154536533,76.09989412816628,30,7.0,0
2026-01-01 00:00:00,0,3,1,CYBERCRIME,GHAZIABAD,2,3,28.671569315959413,77.45378290490221,62,9.450000000000001,1
2025-09-08 05:00:00,5,0,9,FRAUD,GHAZIABAD,3,3,28.673055781944583,77.4517295693879,50,6.0,0
2025-04-02 21:00:00,21,2,4,ROBBERY,LUDHIANA,8,5,30.90159043821215,75.86159922161806,65,7.0,0
2026-01-01 00:00:00,0,3,1,IDENTITY THEFT,GHAZIABAD,5,3,28.669173773845714,77.45704899602336,55,9.450000000000001,1
2025-06-01 15:00:00,15,6,6,HOMICIDE,MUMBAI,4,6,19.080654217897017,72.87500702818775,56,10.0,1
2026-01-01 00:00:00,0,3,1,BURGLARY,MUMBAI,1,6,19.0777023517259,72.87835862741362,75,8.100000000000001,0
2026-03-01 11:00:00,11,6,3,HOMICIDE,MUMBAI,4,6,19.077621168599894,72.87609269058592,52,10.0,1
2026-01-01 00:00:00,0,3,1,KIDNAPPING,MUMBAI,6,6,19.074440810701986,72.87814816851782,51,12.15,1
2026-01-01 00:00:00,0,3,1,BURGLARY,BAGALKOT,1,1,16.181516103674262,75.70053423481622,58,8.100000000000001,0
2026-01-01 00:00:00,0,3,1,BURGLARY,MUMBAI,1,6,19.076971486883824,72.87942715243013,48,8.100000000000001,0
2025-01-06 13:00:00,13,0,1,BURGLARY,CHENNAI,1,2,13.083237019153234,80.26925716549401,24,6.0,0
2026-01-01 00:00:00,0,3,1,KIDNAPPING,LUDHIANA,6,5,30.90081060474027,75.85368613678513,28,12.15,1
2025-05-04 14:00:00,14,6,5,ASSAULT,CHENNAI,0,2,13.086911004268185,80.2730565408561,42,8.0,0
2026-01-01 00:00:00,0,3,1,ROBBERY,BAGALKOT,8,1,16.181083406806884,75.69289384094529,26,9.450000000000001,1
2025-03-03 03:00:00,3,0,3,KIDNAPPING,BAGALKOT,6,1,16.186011547886245,75.69484505053393,36,12.15,1
2025-11-09 01:00:00,1,6,11,FRAUD,AHMEDABAD,3,0,23.025200324910156,72.5713156382734,51,8.100000000000001,0
2025-12-10 14:00:00,14,2,12,THEFT,MUMBAI,9,6,19.079639014234836,72.87534737284247,72,4.0,0
2026-02-02 08:00:00,8,0,2,CYBERCRIME,BAGALKOT,2,1,16.183815753911585,75.6938128987131,28,7.0,0
2026-01-01 00:00:00,0,3,1,ASSAULT,BAGALKOT,0,1,16.186018060353543,75.69834855261693,65,10.8,1
2026-01-01 00:00:00,0,3,1,IDENTITY THEFT,CHENNAI,5,2,13.084522056699559,80.27446957674633,52,9.450000000000001,1
2025-07-02 08:00:00,8,2,7,PUBLIC INTOXICATION,CHENNAI,7,2,13.078617969295735,80.27357488683869,19,2.0,0
2026-01-01 00:00:00,0,3,1,BURGLARY,MUMBAI,1,6,19.074425372534748,72.87600157665544,63,8.100000000000001,0
2025-05-10 19:00:00,19,5,5,BURGLARY,HASSAN,1,4,13.007623360878565,76.10517286950999,67,6.0,0
2026-01-01 00:00:00,0,3,1,ASSAULT,HASSAN,0,4,13.007180811234898,76.10279680431424,75,10.8,1
2025-01-11 21:00:00,21,5,1,FRAUD,AHMEDABAD,3,0,23.02546179983426,72.57442139867801,51,6.0,0
2026-01-01 00:00:00,0,3,1,ASSAULT,MUMBAI,0,6,19.07791189740249,72.87961941226347,65,10.8,1
2026-01-01 00:00:00,0,3,1,KIDNAPPING,BAGALKOT,6,1,16.17708341011496,75.69890956584192,30,12.15,1
2026-01-01 00:00:00,0,3,1,HOMICIDE,MUMBAI,4,6,19.0768162712996,72.877489482601,25,13.5,1
2025-12-06 19:00:00,19,5,12,TRAFFIC VIOLATION,MUMBAI,10,6,19.08055480461422,72.87806240688147,20,3.0,0
2025-07-02 09:00:00,9,2,7,THEFT,HASSAN,9,4,13.005291078453748,76.10263433278283,28,4.0,0
2025-11-06 01:00:00,1,3,11,TRAFFIC VIOLATION,MUMBAI,10,6,19.075925951236837,72.88125033045303,21,4.050000000000001,0
2026-01-01 00:00:00,0,3,1,ASSAULT,CHENNAI,0,2,13.07848362895897,80.27192274039622,40,10.8,1
2026-01-01 00:00:00,0,3,1,PUBLIC INTOXICATION,MUMBAI,7,6,19.078013569627256,72.8814870913192,30,2.7,0
2025-04-04 08:00:00,8,4,4,IDENTITY THEFT,GHAZIABAD,5,3,28.67144865565766,77.4504430718043,35,7.0,0
2025-06-06 19:00:00,19,4,6,CYBERCRIME,LUDHIANA,2,5,30.90417451820311,75.85835839639024,36,7.0,0
2025-07-12 02:00:00,2,5,7,THEFT,HASSAN,9,4,13.008810203264371,76.09835911922777,41,5.4,0
2026-01-01 00:00:00,0,3,1,HOMICIDE,HASSAN,4,4,13.009337379761943,76.0965284875601,25,13.5,1
2026-01-01 00:00:00,0,3,1,HOMICIDE,GHAZIABAD,4,3,28.665574537173594,77.44988361527265,37,13.5,1
2026-01-01 00:00:00,0,3,1,TRAFFIC VIOLATION,HASSAN,10,4,13.008353844008017,76.10485009940432,48,4.050000000000001,0
2026-01-01 00:00:00,0,3,1,IDENTITY THEFT,AHMEDABAD,5,0,23.0268284580302,72.56964891977003,27,9.450000000000001,1
2026-01-01 00:00:00,0,3,1,ROBBERY,AHMEDABAD,8,0,23.017638246841422,72.57335640737897,70,9.450000000000001,1
2026-01-01 00:00:00,0,3,1,PUBLIC INTOXICATION,HASSAN,7,4,13.006333893206408,76.10259495581393,52,2.7,0
2026-01-01 00:00:00,0,3,1,KIDNAPPING,GHAZIABAD,6,3,28.67419622414879,77.45051376950896,35,12.15,1
2026-01-01 00:00:00,0,3,1,KIDNAPPING,LUDHIANA,6,5,30.896840451566874,75.8529235840853,55,12.15,1
2026-01-01 00:00:00,0,3,1,IDENTITY THEFT,LUDHIANA,5,5,30.896005482895283,75.86070088537707,50,9.450000000000001,1
2026-01-01 00:00:00,0,3,1,PUBLIC INTOXICATION,AHMEDABAD,7,0,23.02403313157543,72.57168410360268,54,2.7,0
2026-01-01 00:00:00,0,3,1,BURGLARY,PUNE,1,7,18.518442550960096,73.86058026305174,54,8.100000000000001,0
2025-02-11 00:00:00,0,1,2,PUBLIC INTOXICATION,CHENNAI,7,2,13.083697221093384,80.26743223547092,23,2.7,0
2026-01-01 00:00:00,0,3,1,CYBERCRIME,CHENNAI,2,2,13.082280696697458,80.27456283967405,56,9.450000000000001,1
2026-01-01 00:00:00,0,3,1,PUBLIC INTOXICATION,PUNE,7,7,18.522880011881877,73.85324286068723,22,2.7,0
2025-10-12 08:00:00,8,6,10,TRAFFIC VIOLATION,BAGALKOT,10,1,16.181981850058396,75.69507249408922,18,3.0,0
2025-09-06 20:00:00,20,5,9,ASSAULT,AHMEDABAD,0,0,23.0244110031126,72.56961531405048,35,8.0,0
2026-01-01 00:00:00,0,3,1,FRAUD,BAGALKOT,3,1,16.178796021078593,75.7001854051603,60,8.100000000000001,0
2026-01-01 00:00:00,0,3,1,HOMICIDE,LUDHIANA,4,5,30.90410809141237,75.85952682673383,65,13.5,1
2025-12-07 22:00:00,22,6,12,IDENTITY THEFT,MUMBAI,5,6,19.074163986633224,72.87683181824924,49,9.450000000000001,1
2026-01-01 00:00:00,0,3,1,ASSAULT,CHENNAI,0,2,13.079788814251614,80.2693244764109,58,10.8,1
2025-06-03 14:00:00,14,1,6,IDENTITY THEFT,LUDHIANA,5,5,30.898932605739795,75.85543965208107,51,7.0,0
2026-01-01 00:00:00,0,3,1,ASSAULT,LUDHIANA,0,5,30.898426963323264,75.85284165969739,41,10.8,1
2026-01-01 00:00:00,0,3,1,TRAFFIC VIOLATION,MUMBAI,10,6,19.078342877984966,72.87521092272802,29,4.050000000000001,0
2026-01-01 00:00:00,0,3,1,HOMICIDE,AHMEDABAD,4,0,23.0197386344668,72.57584037354887,55,13.5,1
2025-02-06 17:00:00,17,3,2,CYBERCRIME,MUMBAI,2,6,19.080885002399,72.87403553888478,28,7.0,0
2026-01-01 00:00:00,0,3,1,TRAFFIC VIOLATION,CHENNAI,10,2,13.085626798320494,80.26733666430445,57,4.050000000000001,0
2026-01-01 00:00:00,0,3,1,HOMICIDE,AHMEDABAD,4,0,23.018289532345072,72.57385291302475,49,13.5,1
2026-01-01 00:00:00,0,3,1,TRAFFIC VIOLATION,GHAZIABAD,10,3,28.67274795432895,77.45758309542965,38,4.050000000000001,0
2026-01-01 00:00:00,0,3,1,BURGLARY,GHAZIABAD,1,3,28.66631210284323,77.4539699772816,38,8.100000000000001,0
2026-01-01 00:00:00,0,3,1,TRAFFIC VIOLATION,MUMBAI,10,6,19.078999007796728,72.88191315503015,44,4.050000000000001,0
2026-01-01 00:00:00,0,3,1,KIDNAPPING,AHMEDABAD,6,0,23.02047941266331,72.56751038325868,56,12.15,1
2025-06-01 18:00:00,18,6,6,ROBBERY,PUNE,8,7,18.518404268064902,73.85190380128284,66,7.0,0
2026-01-01 00:00:00,0,3,1,IDENTITY THEFT,CHENNAI,5,2,13.079446048255827,80.26990903520345,66,9.450000000000001,1
2026-01-01 00:00:00,0,3,1,PUBLIC INTOXICATION,BAGALKOT,7,1,16.178685658996752,75.70078234101229,24,2.7,0
2026-12-01 20:00:00,20,1,12,TRAFFIC VIOLATION,HASSAN,10,4,13.00843439269853,76.09695826068604,72,3.0,0
2025-08-10 14:00:00,14,6,8,THEFT,MUMBAI,9,6,19.07218070561678,72.87472232486347,49,4.0,0
2026-12-01 11:00:00,11,1,12,THEFT,HASSAN,9,4,13.003486313105906,76.09580416253404,62,4.0,0
